perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Par:Eden:Space:u(a-b),MaGC:Par:Eden:Space:c(a-b),MaGC:Par:Eden:Space:u(a),MaGC:Par:Eden:Space:u(b),MaGC:Par:Eden:Space:c(a),MaGC:Par:Eden:Space:c(b),MaGC:Par:Eden:Space:i(a),MaGC:Par:Eden:Space:i(b),MaGC:Par:Eden:Space:m(a),MaGC:Par:Eden:Space:m(b),MaGC:CMS:Old:Gen:u(a-b),MaGC:CMS:Old:Gen:c(a-b),MaGC:CMS:Old:Gen:u(a),MaGC:CMS:Old:Gen:u(b),MaGC:CMS:Old:Gen:c(a),MaGC:CMS:Old:Gen:c(b),MaGC:CMS:Old:Gen:i(a),MaGC:CMS:Old:Gen:i(b),MaGC:CMS:Old:Gen:m(a),MaGC:CMS:Old:Gen:m(b),MaGC:Par:Survivor:Space:u(a-b),MaGC:Par:Survivor:Space:c(a-b),MaGC:Par:Survivor:Space:u(a),MaGC:Par:Survivor:Space:u(b),MaGC:Par:Survivor:Space:c(a),MaGC:Par:Survivor:Space:c(b),MaGC:Par:Survivor:Space:i(a),MaGC:Par:Survivor:Space:i(b),MaGC:Par:Survivor:Space:m(a),MaGC:Par:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
2870967,209715200,9426944,200288256,2870966,69926912,54175840,15751072,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,707,1.9182439408E10,8.9741248E7,204400.0,8.9536848E7,2852010.0,2870952,2870956,4,-27812600,0,0,27812600,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,54175840,54146640,69926912,69926912,69926912,69926912,69926912,69926912,-4944,0,927488,932432,3473408,3473408,3473408,3473408,3473408,3473408
2875069,209715200,9426944,200288256,2875068,69926912,54175840,15751072,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,708,1.921042328E10,8.9828848E7,204400.0,8.9624448E7,2856159.0,2875099,2875105,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,54263440,54175840,69926912,69926912,69926912,69926912,69926912,69926912,536008,0,1463496,927488,3473408,3473408,3473408,3473408,3473408,3473408
2879771,209715200,9426944,200288256,2879770,69926912,54263440,15663472,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,709,1.9238379544E10,8.9828848E7,204400.0,8.9624448E7,2860818.0,2879761,2879764,3,-27956264,0,0,27956264,27983872,27983872,27983872,27983872,27983872,27983872,0,0,54263440,54263440,69926912,69926912,69926912,69926912,69926912,69926912,173648,0,1637144,1463496,3473408,3473408,3473408,3473408,3473408,3473408
2884195,209715200,9426944,200288256,2884194,69926912,54380240,15546672,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,710,1.9266226056E10,8.9945648E7,204400.0,8.9741248E7,2865186.0,2884129,2884132,3,-27846512,0,0,27846512,27983872,27983872,27983872,27983872,27983872,27983872,116800,0,54380240,54263440,69926912,69926912,69926912,69926912,69926912,69926912,-795816,0,841328,1637144,3473408,3473408,3473408,3473408,3473408,3473408
2888163,209715200,9426944,200288256,2888162,69926912,54380240,15546672,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,711,1.9294209928E10,8.9945648E7,204400.0,8.9741248E7,2869177.0,2888118,2888123,5,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,0,0,54380240,54380240,69926912,69926912,69926912,69926912,69926912,69926912,259896,0,1101224,841328,3473408,3473408,3473408,3473408,3473408,3473408
2892524,209715200,9426944,200288256,2892523,69926912,54438640,15488272,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,712,1.93221938E10,9.0004048E7,204400.0,8.9799648E7,2873498.0,2892438,2892444,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,54438640,54380240,69926912,69926912,69926912,69926912,69926912,69926912,170512,0,1301632,1131120,3473408,3473408,3473408,3473408,3473408,3473408
2896196,209715200,9426944,200288256,2896195,69926912,54497040,15429872,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,713,1.9350138608E10,9.0062448E7,204400.0,8.9858048E7,2877236.0,2896177,2896182,5,-27944808,0,0,27944808,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,54497040,54438640,69926912,69926912,69926912,69926912,69926912,69926912,4096,0,1305728,1301632,3473408,3473408,3473408,3473408,3473408,3473408
2900605,209715200,9426944,200288256,2900605,69926912,54555440,15371472,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,714,1.9378057672E10,9.0120848E7,204400.0,8.9916448E7,2881609.0,2900553,2900555,2,-27919064,0,0,27919064,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,54555440,54497040,69926912,69926912,69926912,69926912,69926912,69926912,-126840,0,1178888,1305728,3473408,3473408,3473408,3473408,3473408,3473408
2904221,209715200,9426944,200288256,2904220,69926912,54613840,15313072,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,715,1.9406013376E10,9.0179248E7,204400.0,8.9974848E7,2885266.0,2904205,2904212,7,-27955704,0,0,27955704,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,54613840,54555440,69926912,69926912,69926912,69926912,69926912,69926912,-382408,0,796480,1178888,3473408,3473408,3473408,3473408,3473408,3473408
2908375,209715200,9426944,200288256,2908375,69926912,54643040,15283872,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,716,1.9433997248E10,9.0208448E7,204400.0,9.0004048E7,2889361.0,2908301,2908307,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,54643040,54613840,69926912,69926912,69926912,69926912,69926912,69926912,505152,0,1301632,796480,3473408,3473408,3473408,3473408,3473408,3473408
2912398,209715200,9426944,200288256,2912397,69926912,54701440,15225472,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,717,1.946195368E10,9.0266848E7,204400.0,9.0062448E7,2893441.0,2912381,2912387,6,-27956432,0,0,27956432,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,54701440,54643040,69926912,69926912,69926912,69926912,69926912,69926912,-231176,0,1070456,1301632,3473408,3473408,3473408,3473408,3473408,3473408
2916085,209715200,9426944,200288256,2916084,69926912,54701440,15225472,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,718,1.9489937552E10,9.0296048E7,204400.0,9.0091648E7,2897151.0,2916093,2916097,4,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,54730640,54701440,69926912,69926912,69926912,69926912,69926912,69926912,458064,0,1528520,1070456,3473408,3473408,3473408,3473408,3473408,3473408
2920174,209715200,9426944,200288256,2920173,69926912,54789040,15137872,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,719,1.9517854024E10,9.0354448E7,204400.0,9.0150048E7,2901212.0,2920155,2920158,3,-27916472,0,0,27916472,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,54789040,54730640,69926912,69926912,69926912,69926912,69926912,69926912,-427296,0,1101224,1528520,3473408,3473408,3473408,3473408,3473408,3473408
2924105,209715200,9426944,200288256,2924104,69926912,54847440,15079472,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,720,1.9545761952E10,9.0412848E7,204400.0,9.0208448E7,2905142.0,2924061,2924088,27,-27907928,0,0,27907928,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,54847440,54789040,69926912,69926912,69926912,69926912,69926912,69926912,-28720,0,1072504,1101224,3473408,3473408,3473408,3473408,3473408,3473408
2928019,209715200,9426944,200288256,2928018,69926912,54876640,15050272,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,721,1.9573729304E10,9.0442048E7,204400.0,9.0237648E7,2909044.0,2927985,2927990,5,-27967352,0,0,27967352,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,54876640,54847440,69926912,69926912,69926912,69926912,69926912,69926912,-145016,0,927488,1072504,3473408,3473408,3473408,3473408,3473408,3473408
2931619,209715200,9426944,200288256,2931618,69926912,54964240,14962672,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,722,1.960158284E10,9.0529648E7,204400.0,9.0325248E7,2912640.0,2931579,2931586,7,-27853536,0,0,27853536,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,54964240,54876640,69926912,69926912,69926912,69926912,69926912,69926912,69400,0,1272912,1203512,3473408,3473408,3473408,3473408,3473408,3473408
2935506,209715200,9426944,200288256,2935505,69926912,54993440,14933472,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,723,1.9629427552E10,9.0558848E7,204400.0,9.0354448E7,2916559.0,2935499,2935505,6,-27844712,0,0,27844712,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,54993440,54964240,69926912,69926912,69926912,69926912,69926912,69926912,-173736,0,1099176,1272912,3473408,3473408,3473408,3473408,3473408,3473408
2939941,209715200,9426944,200288256,2939941,69926912,55051840,14875072,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,724,1.965740316E10,9.0617248E7,204400.0,9.0412848E7,2920946.0,2939889,2939892,3,-27975608,0,0,27975608,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,55051840,54993440,69926912,69926912,69926912,69926912,69926912,69926912,249352,0,1348528,1099176,3473408,3473408,3473408,3473408,3473408,3473408
2944374,209715200,9426944,200288256,2944373,69926912,55081040,14845872,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,725,1.9685314224E10,9.0646448E7,204400.0,9.0442048E7,2925410.0,2944345,2944356,11,-27911064,0,0,27911064,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,55081040,55051840,69926912,69926912,69926912,69926912,69926912,69926912,-145016,0,1203512,1348528,3473408,3473408,3473408,3473408,3473408,3473408
2948265,209715200,9426944,200288256,2948265,69926912,55081040,14845872,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,726,1.9713298096E10,9.0734048E7,204400.0,9.0529648E7,2929353.0,2948293,2948299,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,55168640,55081040,69926912,69926912,69926912,69926912,69926912,69926912,483448,0,1686960,1203512,3473408,3473408,3473408,3473408,3473408,3473408
2952241,209715200,9426944,200288256,2952240,69926912,55168640,14758272,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,727,1.9741281968E10,9.0763248E7,204400.0,9.0558848E7,2933312.0,2952255,2952258,3,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,55197840,55168640,69926912,69926912,69926912,69926912,69926912,69926912,-359760,0,1327200,1686960,3473408,3473408,3473408,3473408,3473408,3473408
2956806,209715200,9426944,200288256,2956795,69926912,55197840,14729072,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,728,1.976926584E10,9.0821648E7,204400.0,9.0617248E7,2937905.0,2956845,2956851,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,55256240,55197840,69926912,69926912,69926912,69926912,69926912,69926912,-459200,0,868000,1327200,3473408,3473408,3473408,3473408,3473408,3473408
2960765,209715200,9426944,200288256,2960725,69926912,55256240,14670672,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,729,1.9797249712E10,9.0850848E7,204400.0,9.0646448E7,2941811.0,2960753,2960757,4,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,55285440,55256240,69926912,69926912,69926912,69926912,69926912,69926912,442768,0,1310768,868000,3473408,3473408,3473408,3473408,3473408,3473408
2964282,209715200,9426944,200288256,2964281,69926912,55343840,14583072,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,730,1.9825200696E10,9.0909248E7,204400.0,9.0704848E7,2945329.0,2964249,2964275,26,-27950984,0,0,27950984,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,55343840,55285440,69926912,69926912,69926912,69926912,69926912,69926912,-209544,0,1101224,1310768,3473408,3473408,3473408,3473408,3473408,3473408
2967857,209715200,9426944,200288256,2967856,69926912,55402240,14524672,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,731,1.985313836E10,9.0967648E7,204400.0,9.0763248E7,2948884.0,2967825,2967830,5,-27937664,0,0,27937664,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,55402240,55343840,69926912,69926912,69926912,69926912,69926912,69926912,2048,0,1103272,1101224,3473408,3473408,3473408,3473408,3473408,3473408
2972505,209715200,9426944,200288256,2972504,69926912,55460640,14466272,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,732,1.9881122232E10,9.1026048E7,204400.0,9.0821648E7,2953482.0,2972415,2972428,13,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,55460640,55402240,69926912,69926912,69926912,69926912,69926912,69926912,-8224,0,1095048,1103272,3473408,3473408,3473408,3473408,3473408,3473408
2976274,209715200,9426944,200288256,2976273,69926912,55460712,14466200,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,733,1.9909019608E10,9.102612E7,204400.0,9.082172E7,2957295.0,2976237,2976241,4,-27897376,0,0,27897376,27983872,27983872,27983872,27983872,27983872,27983872,72,0,55460712,55460640,69926912,69926912,69926912,69926912,69926912,69926912,63616,0,1158664,1095048,3473408,3473408,3473408,3473408,3473408,3473408
2980086,209715200,9426944,200288256,2980085,69926912,55577440,14349472,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,734,1.9937001832E10,9.1142848E7,204400.0,9.0938448E7,2961122.0,2980041,2980068,27,-27982224,0,0,27982224,27983872,27983872,27983872,27983872,27983872,27983872,116728,0,55577440,55460712,69926912,69926912,69926912,69926912,69926912,69926912,-122896,0,1043784,1166680,3473408,3473408,3473408,3473408,3473408,3473408
2984747,209715200,9426944,200288256,2984746,69926912,55577440,14349472,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,735,1.9964952672E10,9.1142848E7,204400.0,9.0938448E7,2965760.0,2984701,2984706,5,-27950840,0,0,27950840,27983872,27983872,27983872,27983872,27983872,27983872,0,0,55577440,55577440,69926912,69926912,69926912,69926912,69926912,69926912,261944,0,1305728,1043784,3473408,3473408,3473408,3473408,3473408,3473408
2989018,209715200,9426944,200288256,2989017,69926912,55635840,14291072,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,736,1.9992870368E10,9.1201248E7,204400.0,9.0996848E7,2970067.0,2988989,2989013,24,-27917696,0,0,27917696,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,55635840,55577440,69926912,69926912,69926912,69926912,69926912,69926912,-2048,0,1303680,1305728,3473408,3473408,3473408,3473408,3473408,3473408
2993400,209715200,9426944,200288256,2993399,69926912,55694240,14232672,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,737,2.0020810232E10,9.1259648E7,204400.0,9.1055248E7,2974450.0,2993381,2993396,15,-27939864,0,0,27939864,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,55694240,55635840,69926912,69926912,69926912,69926912,69926912,69926912,-231176,0,1072504,1303680,3473408,3473408,3473408,3473408,3473408,3473408
2997058,209715200,9426944,200288256,2997057,69926912,55694240,14232672,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,738,2.0048794104E10,9.1288848E7,204400.0,9.1084448E7,2978136.0,2997077,2997082,5,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,55723440,55694240,69926912,69926912,69926912,69926912,69926912,69926912,473536,0,1546040,1072504,3473408,3473408,3473408,3473408,3473408,3473408
