perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Par:Eden:Space:u(a-b),MaGC:Par:Eden:Space:c(a-b),MaGC:Par:Eden:Space:u(a),MaGC:Par:Eden:Space:u(b),MaGC:Par:Eden:Space:c(a),MaGC:Par:Eden:Space:c(b),MaGC:Par:Eden:Space:i(a),MaGC:Par:Eden:Space:i(b),MaGC:Par:Eden:Space:m(a),MaGC:Par:Eden:Space:m(b),MaGC:CMS:Old:Gen:u(a-b),MaGC:CMS:Old:Gen:c(a-b),MaGC:CMS:Old:Gen:u(a),MaGC:CMS:Old:Gen:u(b),MaGC:CMS:Old:Gen:c(a),MaGC:CMS:Old:Gen:c(b),MaGC:CMS:Old:Gen:i(a),MaGC:CMS:Old:Gen:i(b),MaGC:CMS:Old:Gen:m(a),MaGC:CMS:Old:Gen:m(b),MaGC:Par:Survivor:Space:u(a-b),MaGC:Par:Survivor:Space:c(a-b),MaGC:Par:Survivor:Space:u(a),MaGC:Par:Survivor:Space:u(b),MaGC:Par:Survivor:Space:c(a),MaGC:Par:Survivor:Space:c(b),MaGC:Par:Survivor:Space:i(a),MaGC:Par:Survivor:Space:i(b),MaGC:Par:Survivor:Space:m(a),MaGC:Par:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
956413,209715200,9407544,200307656,956412,69926912,59483016,10443896,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,218,5.834157744E9,5.959924E7,87600.0,5.951164E7,940542.0,956405,956411,6,-27845872,0,0,27845872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,59483016,59424616,69926912,69926912,69926912,69926912,69926912,69926912,-278072,0,1301632,1579704,3473408,3473408,3473408,3473408,3473408,3473408
960688,209715200,9407544,200307656,960685,69926912,59483016,10443896,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,219,5.862132352E9,5.965764E7,87600.0,5.957004E7,944867.0,960709,960736,27,-27974608,0,0,27974608,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,59541416,59483016,69926912,69926912,69926912,69926912,69926912,69926912,-293560,0,1008072,1301632,3473408,3473408,3473408,3473408,3473408,3473408
965152,209715200,9407544,200307656,965151,69926912,59570616,10356296,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,220,5.889875992E9,5.968684E7,87600.0,5.959924E7,949265.0,965130,965134,4,-27743640,0,0,27743640,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,59570616,59541416,69926912,69926912,69926912,69926912,69926912,69926912,-313808,0,694264,1008072,3473408,3473408,3473408,3473408,3473408,3473408
969303,209715200,9409512,200305688,969302,69926912,60359320,9567592,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,222,5.890014016E9,6.0475544E7,146000.0,6.0329544E7,953420.0,969283,969289,6,-138024,0,0,138024,27983872,27983872,27983872,27983872,27983872,27983872,730304,0,60359320,59629016,69926912,69926912,69926912,69926912,69926912,69926912,-596048,0,138024,734072,3473408,3473408,3473408,3473408,3473408,3473408
973620,209715200,9409512,200305688,973620,69926912,60497344,9429568,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,223,5.91790676E9,6.0613568E7,146000.0,6.0467568E7,957679.0,973541,973548,7,-27892744,0,0,27892744,27983872,27983872,27983872,27983872,27983872,27983872,138024,0,60497344,60359320,69926912,69926912,69926912,69926912,69926912,69926912,1065488,0,1203512,138024,3473408,3473408,3473408,3473408,3473408,3473408
977806,209715200,9409696,200305504,977805,69926912,60497344,9429568,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,224,5.945890632E9,6.0701256E7,146000.0,6.0555256E7,961966.0,977809,977835,26,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,87688,0,60585032,60497344,69926912,69926912,69926912,69926912,69926912,69926912,-57440,0,1146072,1203512,3473408,3473408,3473408,3473408,3473408,3473408
982137,209715200,9409696,200305504,982089,69926912,60585032,9341880,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,225,5.973874504E9,6.0730456E7,146000.0,6.0584456E7,966267.0,982133,982136,3,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,60614232,60585032,69926912,69926912,69926912,69926912,69926912,69926912,157440,0,1303680,1146240,3473408,3473408,3473408,3473408,3473408,3473408
986124,209715200,9409696,200305504,986123,69926912,60672632,9254280,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,226,6.001806952E9,6.0788856E7,146000.0,6.0642856E7,970232.0,986097,986101,4,-27932448,0,0,27932448,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,60672632,60614232,69926912,69926912,69926912,69926912,69926912,69926912,-231176,0,1072504,1303680,3473408,3473408,3473408,3473408,3473408,3473408
990149,209715200,9409696,200305504,990148,69926912,60701832,9225080,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,227,6.029790824E9,6.0818056E7,146000.0,6.0672056E7,974230.0,990093,990099,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,60701832,60672632,69926912,69926912,69926912,69926912,69926912,69926912,643176,0,1715680,1072504,3473408,3473408,3473408,3473408,3473408,3473408
994715,209715200,9409696,200305504,994714,69926912,60760232,9166680,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,228,6.057694864E9,6.0876456E7,146000.0,6.0730456E7,978841.0,994705,994710,5,-27904040,0,0,27904040,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,60760232,60701832,69926912,69926912,69926912,69926912,69926912,69926912,-552072,0,1163608,1715680,3473408,3473408,3473408,3473408,3473408,3473408
998365,209715200,9409696,200305504,998363,69926912,60818632,9108280,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,229,6.08566268E9,6.0934856E7,146000.0,6.0788856E7,982429.0,998292,998298,6,-27967816,0,0,27967816,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,60818632,60760232,69926912,69926912,69926912,69926912,69926912,69926912,138024,0,1301632,1163608,3473408,3473408,3473408,3473408,3473408,3473408
1002364,209715200,9409696,200305504,1002363,69926912,60877032,9049880,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,230,6.113558376E9,6.0993256E7,146000.0,6.0847256E7,986492.0,1002329,1002361,32,-27895696,0,0,27895696,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,60877032,60818632,69926912,69926912,69926912,69926912,69926912,69926912,-198360,0,1103272,1301632,3473408,3473408,3473408,3473408,3473408,3473408
1006181,209715200,9409696,200305504,1006180,69926912,60935432,8991480,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,231,6.141409104E9,6.1051656E7,146000.0,6.0905656E7,990307.0,1006149,1006176,27,-27850728,0,0,27850728,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,60935432,60877032,69926912,69926912,69926912,69926912,69926912,69926912,-30768,0,1072504,1103272,3473408,3473408,3473408,3473408,3473408,3473408
1010516,209715200,9409696,200305504,1010515,69926912,60964632,8962280,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,232,6.169224048E9,6.1080856E7,146000.0,6.0934856E7,994593.0,1010456,1010462,6,-27814944,0,0,27814944,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,60964632,60935432,69926912,69926912,69926912,69926912,69926912,69926912,-2048,0,1070456,1072504,3473408,3473408,3473408,3473408,3473408,3473408
1014761,209715200,9409696,200305504,1014760,69926912,60993832,8933080,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,233,6.197201992E9,6.1110056E7,146000.0,6.0964056E7,998823.0,1014686,1014692,6,-27977944,0,0,27977944,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,60993832,60964632,69926912,69926912,69926912,69926912,69926912,69926912,399968,0,1470424,1070456,3473408,3473408,3473408,3473408,3473408,3473408
1018996,209715200,9409696,200305504,1018995,69926912,61081432,8845480,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,234,6.225125464E9,6.1197656E7,146000.0,6.1051656E7,1003070.0,1018933,1018939,6,-27923472,0,0,27923472,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,61081432,60993832,69926912,69926912,69926912,69926912,69926912,69926912,-602424,0,868000,1470424,3473408,3473408,3473408,3473408,3473408,3473408
1022751,209715200,9409696,200305504,1022750,69926912,61110632,8816280,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,235,6.25297504E9,6.1226856E7,146000.0,6.1080856E7,1006868.0,1022733,1022737,4,-27849576,0,0,27849576,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,61110632,61081432,69926912,69926912,69926912,69926912,69926912,69926912,740424,0,1608424,868000,3473408,3473408,3473408,3473408,3473408,3473408
1027219,209715200,9409696,200305504,1027218,69926912,61198232,8728680,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,236,6.28089912E9,6.1314456E7,146000.0,6.1168456E7,1011336.0,1027171,1027205,34,-27924080,0,0,27924080,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,61198232,61110632,69926912,69926912,69926912,69926912,69926912,69926912,-491072,0,1117352,1608424,3473408,3473408,3473408,3473408,3473408,3473408
1031281,209715200,9409696,200305504,1031280,69926912,61198232,8728680,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,237,6.308875408E9,6.1314456E7,146000.0,6.1168456E7,1015411.0,1031274,1031280,6,-27976288,0,0,27976288,27983872,27983872,27983872,27983872,27983872,27983872,0,0,61198232,61198232,69926912,69926912,69926912,69926912,69926912,69926912,-22096,0,1103272,1125368,3473408,3473408,3473408,3473408,3473408,3473408
1035505,209715200,9409696,200305504,1035504,69926912,61256632,8670280,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,238,6.336730736E9,6.1372856E7,146000.0,6.1226856E7,1019631.0,1035494,1035500,6,-27855328,0,0,27855328,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,61256632,61198232,69926912,69926912,69926912,69926912,69926912,69926912,198360,0,1301632,1103272,3473408,3473408,3473408,3473408,3473408,3473408
1040193,209715200,9409696,200305504,1040192,69926912,61315032,8611880,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,239,6.364678368E9,6.1431256E7,146000.0,6.1285256E7,1024273.0,1040133,1040142,9,-27947632,0,0,27947632,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,61315032,61256632,69926912,69926912,69926912,69926912,69926912,69926912,-400816,0,900816,1301632,3473408,3473408,3473408,3473408,3473408,3473408
1043895,209715200,9409696,200305504,1043894,69926912,61315032,8611880,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,240,6.39266224E9,6.1489656E7,146000.0,6.1343656E7,1028057.0,1043917,1043926,9,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,61373432,61315032,69926912,69926912,69926912,69926912,69926912,69926912,222248,0,1123064,900816,3473408,3473408,3473408,3473408,3473408,3473408
1047741,209715200,9409696,200305504,1047740,69926912,61431832,8495080,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,241,6.420605376E9,6.1548056E7,146000.0,6.1402056E7,1031830.0,1047692,1047699,7,-27943136,0,0,27943136,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,61431832,61373432,69926912,69926912,69926912,69926912,69926912,69926912,223416,0,1346480,1123064,3473408,3473408,3473408,3473408,3473408,3473408
1051989,209715200,9409696,200305504,1051987,69926912,61461032,8465880,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,242,6.448556464E9,6.1577256E7,146000.0,6.1431256E7,1036078.0,1051941,1051947,6,-27951088,0,0,27951088,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,61461032,61431832,69926912,69926912,69926912,69926912,69926912,69926912,-418992,0,927488,1346480,3473408,3473408,3473408,3473408,3473408,3473408
1055954,209715200,9409696,200305504,1055922,69926912,61548632,8378280,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,243,6.476513968E9,6.1664856E7,146000.0,6.1518856E7,1040073.0,1055936,1055942,6,-27957504,0,0,27957504,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,61548632,61461032,69926912,69926912,69926912,69926912,69926912,69926912,-299800,0,765712,1065512,3473408,3473408,3473408,3473408,3473408,3473408
1059867,209715200,9409696,200305504,1059866,69926912,61548632,8378280,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,244,6.504497088E9,6.1664856E7,146000.0,6.1518856E7,1043926.0,1059789,1059795,6,-27983120,0,0,27983120,27983872,27983872,27983872,27983872,27983872,27983872,0,0,61548632,61548632,69926912,69926912,69926912,69926912,69926912,69926912,544128,0,1309840,765712,3473408,3473408,3473408,3473408,3473408,3473408
1064508,209715200,9409696,200305504,1064507,69926912,61611576,8315336,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,245,6.532227872E9,6.17278E7,146000.0,6.15818E7,1048627.0,1064490,1064496,6,-27730784,0,0,27730784,27983872,27983872,27983872,27983872,27983872,27983872,62944,0,61611576,61548632,69926912,69926912,69926912,69926912,69926912,69926912,-214776,0,1095064,1309840,3473408,3473408,3473408,3473408,3473408,3473408
1068675,209715200,9409696,200305504,1068674,69926912,61665432,8261480,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,246,6.560146464E9,6.1781656E7,146000.0,6.1635656E7,1052799.0,1068663,1068668,5,-27918592,0,0,27918592,27983872,27983872,27983872,27983872,27983872,27983872,53856,0,61665432,61611576,69926912,69926912,69926912,69926912,69926912,69926912,-24608,0,1070456,1095064,3473408,3473408,3473408,3473408,3473408,3473408
1072763,209715200,9409696,200305504,1072762,69926912,61694632,8232280,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,247,6.588060256E9,6.1810856E7,146000.0,6.1664856E7,1056886.0,1072713,1072755,42,-27913792,0,0,27913792,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,61694632,61665432,69926912,69926912,69926912,69926912,69926912,69926912,59488,0,1129944,1070456,3473408,3473408,3473408,3473408,3473408,3473408
1076269,209715200,9409696,200305504,1076268,69926912,61753176,8173736,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,248,6.615979064E9,6.18694E7,146000.0,6.17234E7,1060391.0,1076254,1076260,6,-27918808,0,0,27918808,27983872,27983872,27983872,27983872,27983872,27983872,58544,0,61753176,61694632,69926912,69926912,69926912,69926912,69926912,69926912,-59488,0,1070456,1129944,3473408,3473408,3473408,3473408,3473408,3473408
1080391,209715200,9409696,200305504,1080390,69926912,61782304,8144608,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,249,6.643874376E9,6.1898528E7,146000.0,6.1752528E7,1064486.0,1080349,1080355,6,-27895312,0,0,27895312,27983872,27983872,27983872,27983872,27983872,27983872,29128,0,61782304,61753176,69926912,69926912,69926912,69926912,69926912,69926912,231176,0,1301632,1070456,3473408,3473408,3473408,3473408,3473408,3473408
